# HOST_SUBFIND_ID  MASSIVE_SAT_SUBFIND_ID  SNAP_NUM; data can be accessed from http://www.illustris-project.org/data/
571295  571296  122
571332  571333  122
571942  571943  122
571977  571978  122
572704  572705  122
573356  573357  122
573564  573565  122
573731  573732  122
574296  574297  122
574995  574996  122
575255  575256  122
575327  575328  122
575627  575629  122
575703  575704  122
575864  575865  122
575932  575933  122
576567  576569  122
576648  576649  122
576815  576817  122
577041  577042  122
577287  577288  122
577463  577464  122
577675  577676  122
578081  578082  122
578474  578477  122
578871  578872  122
579149  579150  122
579535  579537  122
580085  580086  122
580457  580458  122
580576  580577  122
580721  580722  122
580772  580774  122
580985  580986  122
581046  581047  122
581184  581185  122
581638  581639  122
581859  581860  122
582096  582097  122
582328  582329  122
582682  582683  122
583884  583885  122
583935  583936  122
583990  583992  122
584633  584634  122
584707  584708  122
584953  584954  122
585007  585009  122
585080  585082  122
585337  585338  122
585409  585411  122
585585  585586  122
585660  585662  122
585705  585706  122
585997  585998  122
586250  586252  122
586477  586478  122
586614  586615  122
586717  586718  122
586830  586831  122
586873  586874  122
587104  587106  122
587160  587161  122
587414  587415  122
587718  587720  122
587876  587879  122
588246  588248  122
588357  588358  122
588665  588666  122
588696  588697  122
589467  589468  122
589500  589503  122
590082  590083  122
590133  590136  122
590280  590281  122
590326  590328  122
590709  590710  122
590786  590788  122
590830  590831  122
590911  590912  122
591051  591052  122
591335  591336  122
591468  591469  122
591784  591785  122
591936  591937  122
592022  592023  122
592253  592254  122
592426  592427  122
592672  592673  122
592816  592817  122
592890  592891  122
593317  593318  122
593833  593834  122
594167  594168  122
594287  594288  122
594783  594784  122
594846  594847  122
594890  594891  122
595191  595194  122
595497  595500  122
595547  595548  122
595940  595941  122
596037  596038  122
596191  596193  122
596326  596327  122
596589  596590  122
596690  596691  122
597017  597018  122
597278  597279  122
597522  597523  122
597541  597543  122
597583  597585  122
597917  597918  122
598171  598172  122
598508  598509  122
598568  598571  122
598704  598705  122
598839  598840  122
598955  598956  122
599614  599615  122
599755  599757  122
599950  599953  122
600157  600158  122
600492  600493  122
600617  600618  122
600770  600772  122
600857  600858  122
601045  601046  122
601087  601088  122
601120  601121  122
601749  601750  122
601785  601786  122
601842  601843  122
602279  602280  122
602314  602315  122
602560  602561  122
602795  602796  122
603053  603054  122
603087  603089  122
603156  603157  122
603351  603352  122
605191  605192  122
605221  605222  122
605437  605439  122
605936  605937  122
605976  605977  122
606132  606134  122
606175  606177  122
606306  606307  122
606334  606335  122
606409  606411  122
606645  606646  122
606761  606762  122
606822  606823  122
606988  606989  122
607033  607034  122
607077  607078  122
607300  607302  122
607463  607464  122
607596  607597  122
607707  607708  122
607773  607774  122
608286  608287  122
608333  608334  122
608806  608807  122
608910  608911  122
609012  609013  122
609113  609114  122
609203  609204  122
609436  609437  122
609474  609475  122
609539  609540  122
609726  609727  122
610465  610466  122
610651  610652  122
611185  611186  122
611337  611339  122
611421  611422  122
611436  611437  122
611559  611560  122
611679  611680  122
611718  611719  122
611920  611921  122
611956  611957  122
612196  612197  122
612320  612321  122
613145  613146  122
613269  613270  122
613640  613641  122
614641  614642  122
614695  614696  122
614810  614812  122
615066  615067  122
615750  615751  122
616666  616668  122
616969  616970  122
617748  617750  122
617791  617792  122
617841  617842  122
618304  618305  122
618375  618376  122
618676  618679  122
618858  618859  122
618906  618907  122
618938  618939  122
618969  618970  122
619132  619133  122
619219  619220  122
619538  619539  122
619836  619837  122
619970  619971  122
620044  620045  122
620374  620375  122
620928  620929  122
621142  621143  122
621377  621378  122
621532  621533  122
622164  622166  122
622322  622324  122
622399  622400  122
622687  622688  122
623192  623194  122
623618  623619  122
623927  623928  122
623954  623955  122
624095  624097  122
624135  624136  122
624460  624461  122
625145  625146  122
625363  625364  122
625584  625585  122
625942  625943  122
626819  626820  122
627469  627470  122
627498  627499  122
628878  628879  122
629357  629358  122
629384  629386  122
629735  629736  122
630152  630153  122
631602  631603  122
631915  631916  122
632216  632218  122
632309  632310  122
632628  632629  122
632894  632895  122
633124  633125  122
633173  633174  122
633827  633828  122
633913  633914  122
634257  634258  122
634413  634414  122
634556  634557  122
634828  634829  122
635000  635001  122
635451  635452  122
635737  635738  122
636162  636163  122
636530  636532  122
636685  636686  122
636867  636868  122
637058  637061  122
637085  637086  122
637518  637519  122
638606  638607  122
638629  638630  122
638983  638984  122
639030  639031  122
639503  639505  122
639698  639699  122
639719  639720  122
639769  639770  122
640749  640750  122
641177  641178  122
641373  641374  122
641883  641884  122
642117  642118  122
643236  643237  122
643388  643390  122
643705  643706  122
644501  644502  122
645008  645009  122
646497  646498  122
647057  647058  122
647114  647115  122
647476  647477  122
647509  647510  122
647732  647733  122
647849  647850  122
648211  648212  122
648276  648277  122
649121  649122  122
650085  650086  122
650331  650332  122
650625  650626  122
651119  651120  122
651347  651348  122
651374  651375  122
651935  651936  122
652304  652305  122
653467  653468  122
654410  654411  122
654687  654688  122
655273  655274  122
655800  655801  122
656092  656093  122
656713  656714  122
656954  656955  122
657417  657418  122
657478  657479  122
657817  657819  122
658415  658416  122
658876  658877  122
660311  660312  122
660505  660506  122
660651  660652  122
661138  661139  122
662324  662325  122
662374  662375  122
662686  662687  122
662885  662886  122
663056  663057  122
663906  663907  122
664100  664101  122
664519  664520  122
665297  665298  122
666094  666095  122
666488  666489  122
666959  666960  122
667463  667464  122
668343  668344  122
669181  669182  122
669613  669614  122
669695  669696  122
671038  671039  122
671057  671058  122
671885  671886  122
671967  671968  122
672133  672134  122
672379  672380  122
672793  672794  122
673302  673303  122
673601  673602  122
674324  674325  122
676622  676623  122
676968  676969  122
677036  677037  122
677716  677717  122
677904  677905  122
679101  679102  122
679385  679386  122
680086  680087  122
680354  680355  122
681266  681267  122
681332  681333  122
681777  681778  122
682394  682395  122
682840  682841  122
683820  683821  122
685345  685346  122
686962  686963  122
689145  689146  122
689330  689332  122
689393  689395  122
690011  690012  122
690669  690670  122
691339  691340  122
691999  692000  122
692070  692071  122
694447  694448  122
695794  695795  122
697790  697791  122
698597  698598  122
699109  699110  122
699715  699716  122
699967  699968  122
700672  700673  122
701171  701172  122
702234  702235  122
703052  703053  122
703106  703107  122
707144  707145  122
709250  709251  122
709659  709660  122
711184  711185  122
712274  712275  122
712852  712853  122
729818  729819  122
733171  733172  122
733422  733423  122
735270  735271  122
742002  742003  122
341273  341275  123
351178  351179  123
373592  373593  123
375749  375753  123
376610  376612  123
377417  377418  123
381922  381923  123
391473  391476  123
394120  394121  123
394371  394372  123
397683  397689  123
399803  399806  123
401487  401490  123
402370  402371  123
403735  403738  123
405536  405538  123
406121  406122  123
406414  406415  123
407983  407986  123
408434  408436  123
409193  409194  123
411028  411029  123
411993  411996  123
412939  412940  123
413436  413439  123
413940  413942  123
414142  414144  123
415958  415959  123
416392  416393  123
417842  417846  123
418317  418318  123
419776  419778  123
420608  420609  123
422303  422306  123
422666  422669  123
423371  423372  123
424017  424021  123
424602  424604  123
425006  425008  123
425217  425218  123
425550  425551  123
427933  427935  123
428931  428935  123
429167  429168  123
429334  429338  123
430024  430026  123
430455  430457  123
432038  432039  123
432255  432256  123
432442  432443  123
432862  432863  123
433151  433152  123
433304  433305  123
433825  433827  123
434049  434050  123
435682  435684  123
436115  436117  123
436562  436563  123
438577  438578  123
439443  439444  123
440229  440233  123
440442  440447  123
440662  440663  123
441235  441236  123
441546  441547  123
441723  441725  123
442130  442133  123
442685  442686  123
443842  443844  123
444376  444378  123
445070  445071  123
445251  445252  123
445853  445854  123
446025  446029  123
446443  446444  123
447094  447096  123
447265  447267  123
447412  447413  123
447970  447973  123
448338  448339  123
448920  448921  123
449313  449314  123
449450  449451  123
449836  449837  123
450347  450351  123
453123  453124  123
454057  454059  123
454261  454262  123
454401  454402  123
455422  455423  123
455753  455755  123
456953  456957  123
457492  457493  123
458436  458437  123
458728  458730  123
459498  459502  123
459670  459672  123
459979  459981  123
460122  460125  123
460294  460296  123
460863  460866  123
461048  461050  123
461225  461226  123
461506  461507  123
461903  461909  123
462328  462331  123
462700  462701  123
462886  462887  123
463255  463257  123
463575  463576  123
463767  463768  123
463882  463884  123
464527  464529  123
464679  464680  123
464776  464778  123
465224  465229  123
465352  465353  123
