# HOST_SUBFIND_ID  LOWMASS_SAT_SUBFIND_ID  SNAP_NUM; data can be accessed from http://www.illustris-project.org/data/
607582  607585  116
607682  607684  116
607682  607685  116
607744  607749  116
608050  608053  116
608050  608055  116
608050  608056  116
608185  608191  116
608185  608192  116
608568  608572  116
608568  608573  116
608568  608574  116
608849  608854  116
608849  608856  116
609342  609345  116
609342  609347  116
609342  609348  116
609342  609349  116
609627  609630  116
609627  609631  116
609791  609794  116
609791  609798  116
610506  610511  116
610506  610512  116
610506  610513  116
610531  610535  116
610531  610537  116
610531  610538  116
610531  610539  116
610531  610540  116
610765  610768  116
610765  610773  116
610800  610805  116
610800  610806  116
610800  610808  116
610800  610809  116
610910  610912  116
610910  610914  116
610910  610915  116
611184  611189  116
611184  611190  116
612555  612557  116
612555  612558  116
612555  612559  116
612555  612560  116
612555  612561  116
612555  612562  116
612555  612563  116
612679  612684  116
612810  612815  116
613211  613215  116
613211  613216  116
613211  613219  116
613211  613221  116
613211  613222  116
613521  613524  116
613521  613525  116
613627  613631  116
613627  613632  116
613627  613634  116
613627  613635  116
613793  613795  116
613793  613797  116
613793  613798  116
613793  613799  116
613793  613800  116
613793  613801  116
613793  613802  116
613897  613900  116
613897  613901  116
613897  613902  116
613897  613903  116
613897  613904  116
614003  614005  116
614003  614007  116
614003  614008  116
614003  614009  116
614247  614252  116
614653  614658  116
614703  614705  116
614703  614706  116
614703  614707  116
614733  614735  116
614928  614931  116
614928  614932  116
615159  615161  116
615159  615162  116
615159  615163  116
615159  615164  116
615562  615564  116
615562  615565  116
615562  615567  116
615562  615568  116
615591  615596  116
615591  615597  116
615591  615598  116
615886  615888  116
615886  615889  116
615886  615890  116
616024  616026  116
616246  616248  116
616246  616249  116
616246  616252  116
616445  616449  116
616445  616451  116
616463  616466  116
616463  616467  116
616463  616468  116
616463  616469  116
616463  616471  116
616516  616520  116
616516  616521  116
616958  616962  116
616958  616963  116
616958  616965  116
617057  617059  116
617057  617061  116
617057  617063  116
617057  617064  116
617057  617065  116
617057  617066  116
617552  617554  116
617552  617555  116
617687  617693  116
617714  617717  116
617714  617718  116
617714  617719  116
617783  617787  116
617980  617982  116
617980  617983  116
618074  618077  116
618356  618358  116
618356  618359  116
618356  618360  116
618356  618361  116
618356  618362  116
618356  618363  116
618356  618364  116
618390  618394  116
618390  618396  116
618390  618397  116
618677  618689  116
619979  619981  116
619979  619982  116
619979  619983  116
620231  620235  116
620231  620238  116
620489  620492  116
620489  620493  116
620489  620495  116
620489  620496  116
620771  620773  116
620771  620774  116
620924  620927  116
620924  620929  116
620924  620930  116
621175  621179  116
621175  621180  116
621304  621310  116
621304  621311  116
621304  621312  116
621304  621313  116
621637  621640  116
621658  621663  116
621658  621664  116
622318  622322  116
622318  622323  116
623397  623400  116
623397  623401  116
623397  623403  116
623672  623679  116
623846  623850  116
623846  623851  116
624376  624380  116
624376  624381  116
624376  624382  116
625210  625213  116
625210  625214  116
625210  625215  116
625210  625216  116
625210  625217  116
625400  625402  116
625400  625403  116
625400  625404  116
625671  625676  116
625671  625677  116
625671  625678  116
625671  625680  116
625696  625701  116
625696  625705  116
625760  625762  116
625760  625764  116
625760  625767  116
625760  625769  116
626321  626323  116
626321  626324  116
626321  626326  116
626339  626342  116
626339  626343  116
626339  626344  116
626339  626345  116
626339  626346  116
626339  626347  116
626339  626348  116
626459  626461  116
626459  626462  116
626838  626841  116
626838  626842  116
627742  627749  116
627768  627772  116
627768  627773  116
627768  627775  116
627768  627776  116
627891  627895  116
627891  627896  116
627891  627897  116
627891  627898  116
627891  627899  116
628090  628092  116
628090  628093  116
628090  628094  116
628090  628095  116
628090  628096  116
628090  628097  116
628387  628389  116
628520  628523  116
628520  628524  116
628520  628525  116
629305  629310  116
629305  629311  116
629305  629312  116
629356  629358  116
629356  629359  116
629356  629360  116
629356  629361  116
629712  629717  116
629712  629718  116
629933  629936  116
629933  629937  116
629933  629940  116
629933  629941  116
629933  629942  116
630229  630232  116
630229  630233  116
630229  630234  116
630560  630563  116
630836  630838  116
630836  630839  116
630836  630840  116
630836  630841  116
630836  630842  116
631548  631552  116
631548  631553  116
631548  631554  116
632005  632009  116
632232  632235  116
632332  632337  116
632332  632340  116
632517  632520  116
632517  632522  116
632517  632524  116
632517  632526  116
632517  632527  116
632517  632528  116
632941  632947  116
632941  632948  116
632941  632950  116
634168  634170  116
634168  634171  116
634168  634172  116
634168  634173  116
635058  635061  116
635058  635063  116
635058  635064  116
635186  635189  116
635186  635190  116
635186  635191  116
635407  635411  116
636002  636004  116
636002  636005  116
636194  636198  116
636194  636203  116
636315  636318  116
636315  636319  116
636495  636498  116
636931  636935  116
636931  636936  116
636931  636937  116
637464  637466  116
637464  637468  116
637661  637664  116
637661  637665  116
637661  637666  116
637661  637667  116
637661  637668  116
637661  637669  116
637661  637670  116
637661  637672  116
638389  638393  116
638389  638394  116
638389  638395  116
639139  639141  116
639139  639142  116
639139  639143  116
640090  640094  116
640090  640100  116
640211  640214  116
640211  640215  116
640211  640216  116
640419  640423  116
640419  640424  116
640419  640425  116
640817  640822  116
640817  640823  116
641199  641203  116
641199  641204  116
641307  641311  116
642086  642088  116
642086  642089  116
642770  642773  116
643797  643801  116
644637  644639  116
644637  644641  116
644637  644642  116
644637  644643  116
644663  644667  116
644663  644668  116
645541  645544  116
647414  647418  116
647414  647419  116
647414  647421  116
647474  647477  116
647474  647478  116
647474  647479  116
647474  647480  116
647474  647481  116
647610  647613  116
647610  647615  116
647775  647778  116
647775  647779  116
647839  647842  116
647881  647884  116
647881  647885  116
647881  647886  116
648321  648323  116
648321  648324  116
648321  648325  116
648321  648326  116
649153  649155  116
649153  649156  116
649575  649577  116
649575  649578  116
649575  649579  116
649631  649634  116
649631  649635  116
649776  649781  116
649776  649782  116
650241  650243  116
650241  650248  116
650241  650249  116
650997  651001  116
651144  651148  116
651599  651602  116
651599  651604  116
651599  651605  116
651599  651606  116
651599  651607  116
651780  651782  116
651780  651783  116
651887  651889  116
651887  651890  116
651887  651891  116
651887  651892  116
652254  652256  116
652729  652731  116
652729  652732  116
652729  652733  116
653541  653544  116
653541  653545  116
653541  653546  116
653541  653547  116
653541  653548  116
654712  654714  116
654712  654715  116
654712  654716  116
655039  655044  116
655061  655063  116
655061  655065  116
655061  655066  116
655167  655169  116
655167  655170  116
655167  655171  116
655186  655189  116
655186  655190  116
656121  656123  116
656121  656124  116
657715  657717  116
657715  657718  116
657715  657719  116
657715  657720  116
657715  657721  116
657715  657722  116
657715  657723  116
659411  659413  116
659411  659415  116
660832  660834  116
660832  660835  116
660832  660836  116
660832  660837  116
660832  660838  116
660832  660839  116
661658  661662  116
661658  661663  116
664555  664557  116
664555  664558  116
665908  665911  116
665908  665913  116
666024  666028  116
666154  666156  116
666154  666157  116
666154  666158  116
666154  666159  116
666154  666160  116
666154  666161  116
666256  666258  116
666256  666259  116
667109  667113  116
667109  667114  116
667908  667913  116
668826  668829  116
669274  669277  116
670330  670333  116
671253  671257  116
671532  671534  116
671532  671536  116
671532  671537  116
673164  673167  116
673240  673242  116
673240  673245  116
673240  673246  116
673358  673360  116
673857  673859  116
673857  673860  116
673857  673862  116
675172  675174  116
675172  675175  116
675805  675807  116
675805  675808  116
676154  676156  116
676154  676157  116
676154  676158  116
676408  676411  116
676666  676668  116
677945  677948  116
677945  677949  116
678882  678884  116
679587  679589  116
680238  680241  116
680238  680242  116
680238  680243  116
681347  681349  116
682209  682211  116
682209  682212  116
682209  682213  116
682300  682302  116
682300  682303  116
682300  682304  116
682300  682305  116
682838  682841  116
682838  682842  116
683193  683195  116
685385  685387  116
685441  685444  116
686449  686451  116
686449  686452  116
688130  688132  116
688484  688486  116
688484  688487  116
689778  689781  116
689778  689783  116
691990  691994  116
692846  692848  116
692846  692849  116
692860  692862  116
692860  692863  116
692860  692866  116
696622  696625  116
698309  698313  116
698309  698314  116
698309  698315  116
698703  698705  116
698703  698706  116
698703  698707  116
700136  700139  116
702730  702733  116
702730  702734  116
704258  704260  116
704583  704585  116
704583  704587  116
704583  704588  116
704583  704589  116
704937  704940  116
704937  704941  116
707193  707195  116
707481  707483  116
716414  716417  116
716414  716418  116
716414  716419  116
730670  730672  116
